current_frame,Angle1,Angle2,Angle3,Angle4
723,108.57,106.6,93.63,97.31
724,108.69,108.14,96.42,95.57
725,110.47,111.36,90.81,93.31
726,113.07,115.72,90.91,101.58
727,114.8,115.72,95.35,97.82
728,112.18,116.46,93.78,98.49
729,104.76,120.8,93.52,96.92
730,113.7,125.07,95.28,105.55
731,106.98,128.33,96.16,107.19
732,108.28,124.72,97.57,98.02
733,125.88,128.07,103.22,98.01
734,125.73,130.41,109.05,99.6
735,132.51,130.65,115.76,96.38
736,132.63,132.6,110.09,99.68
737,137.38,132.59,99.63,95.74
738,136.35,136.24,103.91,95.11
739,138.93,138.8,106.37,96.49
740,139.01,138.92,104.35,95.31
741,140.6,139.21,105.82,103.23
742,142.4,139.36,101.39,100.77
743,144.65,142.54,102.85,100.22
744,146.41,142.21,106.32,102.77
745,148.23,148.27,101.68,107.73
746,151.54,153.22,107.05,111.05
747,159.79,153.3,110.66,111.0
748,160.13,154.81,108.88,106.33
749,168.24,159.77,112.73,112.99
750,164.91,158.67,110.95,111.44
751,167.79,161.36,112.64,109.75
752,168.17,164.67,114.53,110.02
753,169.69,166.11,109.6,109.93
754,169.45,165.89,103.04,113.06
755,178.33,166.97,96.57,111.32
756,178.34,167.03,81.8,111.43
757,173.19,165.12,106.15,105.23
758,174.69,167.95,91.99,110.1
759,176.62,171.49,115.02,111.69
760,179.82,171.56,115.08,111.7
761,178.37,170.19,115.07,111.98
762,179.85,170.0,104.74,110.23
763,179.88,170.28,118.26,111.61
764,179.95,173.44,118.22,111.51
765,180.0,173.34,116.58,110.15
766,179.96,173.32,108.37,106.9
767,179.99,173.47,118.2,110.22
768,179.98,175.04,109.79,113.09
